model,experiment,category,signature,variant,variant_label,family,task_type,difficulty,callable,game_id,round_count,mean_request_success,Request_Count,Parsed_Request_Count,Violated_Request_Count,Request_Success_Ratio,Aborted,Lose,Success,Main_Score,quality_score,binary_success,accuracy,binary_accuracy,efficiency,efficiency_raw,tolerance_used,n_test_cases,success_rate
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,sum_mod_three,68,5,1.0,5,5,0,1.0,False,True,False,0.0,0.0,0,19.0,0.0,80.0,0.8,1,100,0.0
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,count_distinct_values,86,12,1.0,12,12,0,1.0,False,True,False,0.0,0.0,0,17.0,0.0,33.33333333333333,0.3333333333333333,1,100,0.0
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,sum_smaller_of_neighbors,80,5,0.6,5,3,2,0.6,False,True,False,0.0,0.0,0,7.000000000000001,0.0,93.33333333333333,0.9333333333333333,1,100,0.0
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,count_adjacent_opposite_pairs,74,5,0.8,5,4,1,0.8,False,True,False,0.0,0.0,0,51.0,0.0,86.66666666666667,0.8666666666666667,1,100,0.0
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,sum_excluding_max,62,15,0.8666666666666667,15,13,2,0.8666666666666667,False,True,False,0.0,0.0,0,0.0,0.0,0.0,0.0,0,100,0.0
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,sum_negative_values,98,10,0.9,10,9,1,0.9,False,True,False,0.0,0.0,0,12.0,0.0,53.333333333333336,0.5333333333333333,1,100,0.0
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,sum_palindrome_values,110,4,0.75,4,3,1,0.75,False,True,False,0.0,0.0,0,40.0,0.0,93.33333333333333,0.9333333333333333,1,100,0.0
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,count_odd_values,116,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,19.0,0.0,100.0,1.0666666666666667,1,100,0.0
gpt-5.4-mini,list_active_pair_checks,LIST,(items: List[int]) -> int,active_pair_checks,Active Pair-Check,active,membership,medium,sum_neighbors_products,104,5,0.8,5,4,1,0.8,False,True,False,0.0,0.0,0,10.0,0.0,86.66666666666667,0.8666666666666667,1,100,0.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,sum_mod_three,67,15,1.0,15,15,0,1.0,False,True,False,0.0,0.0,0,0.0,0.0,0.0,0.0,0,100,0.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,sum_excluding_max,61,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,14.000000000000002,0.0,100.0,1.0666666666666667,1,100,0.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,count_odd_values,115,3,1.0,3,3,0,1.0,False,True,False,0.0,0.0,0,14.000000000000002,0.0,93.33333333333333,0.9333333333333333,1,100,0.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,sum_palindrome_values,109,2,1.0,2,2,0,1.0,False,True,False,0.0,0.0,0,40.0,0.0,100.0,1.0,1,100,0.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,count_adjacent_opposite_pairs,73,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,65.0,0.0,100.0,1.0666666666666667,1,100,0.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,sum_negative_values,97,6,1.0,6,6,0,1.0,False,False,True,73.33333333333333,73.33333333333333,1,100.0,1.0,73.33333333333333,0.7333333333333333,1,100,100.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,sum_of_positive_squares,91,6,1.0,6,6,0,1.0,False,False,True,73.33333333333333,73.33333333333333,1,100.0,1.0,73.33333333333333,0.7333333333333333,1,100,100.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,sum_neighbors_products,103,6,0.8333333333333334,6,5,1,0.8333333333333334,False,False,True,80.0,80.0,1,100.0,1.0,80.0,0.8,1,100,100.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,count_distinct_values,85,6,1.0,6,6,0,1.0,False,True,False,0.0,0.0,0,53.0,0.0,73.33333333333333,0.7333333333333333,1,100,0.0
gpt-5.4-mini,list_passive_examples,LIST,(items: List[int]) -> int,passive_examples,Passive I/O,passive,io,medium,sum_smaller_of_neighbors,79,12,1.0,12,12,0,1.0,False,False,True,33.33333333333333,33.33333333333333,1,100.0,1.0,33.33333333333333,0.3333333333333333,1,100,100.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,sum_mod_three,69,5,1.0,5,5,0,1.0,False,True,False,0.0,0.0,0,28.999999999999996,0.0,80.0,0.8,1,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,sum_of_positive_squares,93,5,0.8,5,4,1,0.8,False,True,False,0.0,0.0,0,13.0,0.0,86.66666666666667,0.8666666666666667,1,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,count_adjacent_opposite_pairs,75,5,1.0,5,5,0,1.0,False,True,False,0.0,0.0,0,28.000000000000004,0.0,80.0,0.8,1,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,sum_smaller_of_neighbors,81,7,1.0,7,7,0,1.0,False,True,False,0.0,0.0,0,9.0,0.0,66.66666666666666,0.6666666666666666,1,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,count_distinct_values,87,5,1.0,5,5,0,1.0,False,False,True,80.0,80.0,1,100.0,1.0,80.0,0.8,1,100,100.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,sum_negative_values,99,6,1.0,6,6,0,1.0,False,True,False,0.0,0.0,0,44.0,0.0,73.33333333333333,0.7333333333333333,1,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,sum_excluding_max,63,5,0.8,5,4,1,0.8,False,True,False,0.0,0.0,0,5.0,0.0,86.66666666666667,0.8666666666666667,1,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,count_odd_values,117,7,0.7142857142857143,7,5,2,0.7142857142857143,False,False,True,80.0,80.0,1,100.0,1.0,80.0,0.8,1,100,100.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,sum_palindrome_values,111,3,1.0,3,3,0,1.0,False,True,False,0.0,0.0,0,40.0,0.0,93.33333333333333,0.9333333333333333,1,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs,LIST,(items: List[int]) -> int,passive_labeled_pairs,Passive Pairs,passive,membership,medium,sum_neighbors_products,105,5,0.8,5,4,1,0.8,False,True,False,0.0,0.0,0,10.0,0.0,86.66666666666667,0.8666666666666667,1,100,0.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,sum_of_positive_squares,94,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,100,100.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,sum_palindrome_values,112,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,40.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,sum_neighbors_products,106,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,100,100.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,sum_negative_values,100,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,50.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,count_distinct_values,88,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,53.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,sum_excluding_max,64,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,28.000000000000004,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,count_odd_values,118,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,100,100.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,count_adjacent_opposite_pairs,76,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,46.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,sum_smaller_of_neighbors,82,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,100,100.0
gpt-5.4-mini,list_passive_examples_oneshot,LIST,(items: List[int]) -> int,passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,sum_mod_three,70,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,40.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,sum_of_positive_squares,95,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,100,100.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,sum_palindrome_values,113,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,40.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,sum_negative_values,101,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,100,100.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,sum_neighbors_products,107,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,15.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,count_distinct_values,89,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,100,100.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,sum_excluding_max,65,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,17.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,count_odd_values,119,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,19.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,sum_mod_three,71,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,28.999999999999996,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,sum_smaller_of_neighbors,83,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,6.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,list_passive_labeled_pairs_oneshot,LIST,(items: List[int]) -> int,passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,count_adjacent_opposite_pairs,77,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,46.0,0.0,100.0,1.0,0,100,0.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,second_is_majority,198,5,0.8,5,4,1,0.8,False,False,True,86.66666666666667,86.66666666666667,1,100.0,1.0,86.66666666666667,0.8666666666666667,1,4,100.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,nor_result,222,5,0.8,5,4,1,0.8,False,True,False,0.0,0.0,0,50.0,0.0,86.66666666666667,0.8666666666666667,1,4,0.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,reverse_implication,234,4,0.75,4,3,1,0.75,False,True,False,0.0,0.0,0,75.0,0.0,93.33333333333333,0.9333333333333333,1,4,0.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,bool_from_any_tuple,204,3,1.0,3,3,0,1.0,False,False,True,93.33333333333333,93.33333333333333,1,100.0,1.0,93.33333333333333,0.9333333333333333,1,4,100.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,b_without_a,186,4,1.0,4,4,0,1.0,False,False,True,86.66666666666667,86.66666666666667,1,100.0,1.0,86.66666666666667,0.8666666666666667,1,4,100.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,both_are_true_identity,180,4,1.0,4,4,0,1.0,False,False,True,86.66666666666667,86.66666666666667,1,100.0,1.0,86.66666666666667,0.8666666666666667,1,4,100.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,a_requires_b,192,5,0.8,5,4,1,0.8,False,False,True,86.66666666666667,86.66666666666667,1,100.0,1.0,86.66666666666667,0.8666666666666667,1,4,100.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,a_or_b_via_if,210,4,0.75,4,3,1,0.75,False,True,False,0.0,0.0,0,75.0,0.0,93.33333333333333,0.9333333333333333,1,4,0.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,all_or_none,228,4,0.75,4,3,1,0.75,False,False,True,93.33333333333333,93.33333333333333,1,100.0,1.0,93.33333333333333,0.9333333333333333,1,4,100.0
gpt-5.4-mini,logic_active_inputs,LOGIC,"(a: bool, b: bool) -> bool",active_inputs,Active I/O,active,io,medium,difference_negative,216,4,0.75,4,3,1,0.75,False,True,False,0.0,0.0,0,50.0,0.0,93.33333333333333,0.9333333333333333,1,4,0.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,bool_from_any_tuple,206,5,1.0,5,5,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,80.0,0.8,1,4,0.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,all_or_none,230,3,1.0,3,3,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,93.33333333333333,0.9333333333333333,1,4,0.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,reverse_implication,236,6,0.8333333333333334,6,5,1,0.8333333333333334,False,True,False,0.0,0.0,0,50.0,0.0,80.0,0.8,1,4,0.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,second_is_majority,200,6,0.8333333333333334,6,5,1,0.8333333333333334,False,True,False,0.0,0.0,0,50.0,0.0,80.0,0.8,1,4,0.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,both_are_true_identity,182,5,0.8,5,4,1,0.8,False,True,False,0.0,0.0,0,75.0,0.0,86.66666666666667,0.8666666666666667,1,4,0.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,a_or_b_via_if,212,4,1.0,4,4,0,1.0,False,False,True,86.66666666666667,86.66666666666667,1,100.0,1.0,86.66666666666667,0.8666666666666667,1,4,100.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,nor_result,224,6,0.8333333333333334,6,5,1,0.8333333333333334,False,False,True,80.0,80.0,1,100.0,1.0,80.0,0.8,1,4,100.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,b_without_a,188,4,1.0,4,4,0,1.0,False,True,False,0.0,0.0,0,50.0,0.0,86.66666666666667,0.8666666666666667,1,4,0.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,a_requires_b,194,3,1.0,3,3,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,93.33333333333333,0.9333333333333333,1,4,0.0
gpt-5.4-mini,logic_active_pair_checks,LOGIC,"(a: bool, b: bool) -> bool",active_pair_checks,Active Pair-Check,active,membership,medium,difference_negative,218,6,0.8333333333333334,6,5,1,0.8333333333333334,False,True,False,0.0,0.0,0,75.0,0.0,80.0,0.8,1,4,0.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,second_is_majority,199,3,1.0,3,3,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,93.33333333333333,0.9333333333333333,1,4,0.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,nor_result,223,3,1.0,3,3,0,1.0,False,False,True,93.33333333333333,93.33333333333333,1,100.0,1.0,93.33333333333333,0.9333333333333333,1,4,100.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,bool_from_any_tuple,205,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0666666666666667,1,4,0.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,reverse_implication,235,4,1.0,4,4,0,1.0,False,False,True,86.66666666666667,86.66666666666667,1,100.0,1.0,86.66666666666667,0.8666666666666667,1,4,100.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,both_are_true_identity,181,2,0.5,2,1,1,0.5,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0666666666666667,1,4,100.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,b_without_a,187,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0666666666666667,1,4,0.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,a_requires_b,193,4,1.0,4,4,0,1.0,False,False,True,86.66666666666667,86.66666666666667,1,100.0,1.0,86.66666666666667,0.8666666666666667,1,4,100.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,difference_negative,217,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0666666666666667,1,4,0.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,all_or_none,229,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,25.0,0.0,100.0,1.0666666666666667,1,4,0.0
gpt-5.4-mini,logic_passive_examples,LOGIC,"(a: bool, b: bool) -> bool",passive_examples,Passive I/O,passive,io,medium,a_or_b_via_if,211,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0666666666666667,1,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,second_is_majority,201,3,0.6666666666666666,3,2,1,0.6666666666666666,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0,1,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,reverse_implication,237,4,1.0,4,4,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,86.66666666666667,0.8666666666666667,1,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,all_or_none,231,3,0.6666666666666666,3,2,1,0.6666666666666666,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,1,4,100.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,bool_from_any_tuple,207,3,1.0,3,3,0,1.0,False,True,False,0.0,0.0,0,50.0,0.0,93.33333333333333,0.9333333333333333,1,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,both_are_true_identity,183,4,0.75,4,3,1,0.75,False,False,True,93.33333333333333,93.33333333333333,1,100.0,1.0,93.33333333333333,0.9333333333333333,1,4,100.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,nor_result,225,2,1.0,2,2,0,1.0,False,True,False,0.0,0.0,0,50.0,0.0,100.0,1.0,1,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,a_or_b_via_if,213,4,0.75,4,3,1,0.75,False,True,False,0.0,0.0,0,75.0,0.0,93.33333333333333,0.9333333333333333,1,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,b_without_a,189,3,0.6666666666666666,3,2,1,0.6666666666666666,False,True,False,0.0,0.0,0,25.0,0.0,100.0,1.0,1,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,a_requires_b,195,3,1.0,3,3,0,1.0,False,False,True,93.33333333333333,93.33333333333333,1,100.0,1.0,93.33333333333333,0.9333333333333333,1,4,100.0
gpt-5.4-mini,logic_passive_labeled_pairs,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs,Passive Pairs,passive,membership,medium,difference_negative,219,2,0.5,2,1,1,0.5,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0666666666666667,1,4,0.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,bool_from_any_tuple,208,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,reverse_implication,238,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,both_are_true_identity,184,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,b_without_a,190,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,a_requires_b,196,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,a_or_b_via_if,214,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,second_is_majority,202,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,all_or_none,232,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
